OASIS_ID,Compound_name,Assay_Endpoint,POD_um,POD_um_l,POD_um_u,Bioactivity_POD
OASIS1023,Pantoprazole,Cytoplasm_RNA,31.17056341694243,29.121207099362667,33.3033061798576,false
OASIS1023,Pantoprazole,Nuclei_AGP,42.16464963271133,8.931932560560766,229.83838582126882,false
OASIS1023,Pantoprazole,Nuclei_AreaShape,33.12897483974848,30.476939926114085,35.99298426591744,false
OASIS1023,Pantoprazole,Nuclei_DNA,6.464704498310691,6.011783093200543,6.942703842845133,false
OASIS1023,Pantoprazole,Nuclei_ER,34.789248403383155,31.06319184807748,38.82298816327808,false
OASIS1023,Pantoprazole,Nuclei_Mito,3.9192738746807687,1.6207075370490753,10.28608632069635,true
OASIS1023,Pantoprazole,Nuclei_RNA,36.506108995017,33.22206404127297,40.042087246331626,false
OASIS1793,Bedaquiline (fumarate),Cells_AGP,47.4674690424517,45.83641915299608,49.13452123542384,false
OASIS1793,Bedaquiline (fumarate),Cells_DNA,40.85704540210616,37.3928461397601,44.58502766402216,false
OASIS1793,Bedaquiline (fumarate),Cells_ER,67.65322761812388,66.006923902549,69.32035142146991,false
OASIS1793,Bedaquiline (fumarate),Cells_Mito,48.0103236585335,45.77819401582179,50.32612630652415,false
OASIS1793,Bedaquiline (fumarate),Cells_RNA,55.0954356769683,53.583282812623224,56.632380988360886,false
OASIS1793,Bedaquiline (fumarate),Cytoplasm_AGP,79.34887842242308,78.50809471203208,80.18767305938657,false
OASIS1793,Bedaquiline (fumarate),Cytoplasm_DNA,68.6323479395392,64.43228260586235,72.96570378125855,false
OASIS1793,Bedaquiline (fumarate),Cytoplasm_ER,26.933448247423602,25.547043799525742,28.38016208214162,false
OASIS1793,Bedaquiline (fumarate),Cytoplasm_Mito,47.065037161921346,45.47324248960405,48.69385836539978,false
OASIS1793,Bedaquiline (fumarate),Cytoplasm_RNA,49.85789088460358,47.78060893464786,52.00416548441094,false
OASIS1793,Bedaquiline (fumarate),Nuclei_AGP,25.023570985875136,23.217762812059654,26.944571668625308,true
OASIS1793,Bedaquiline (fumarate),Nuclei_DNA,67.86375644477626,66.74542345091676,68.98723490372812,false
OASIS1793,Bedaquiline (fumarate),Nuclei_ER,45.73501998405762,41.16457043868361,50.80917479258649,false
OASIS1793,Bedaquiline (fumarate),Nuclei_Mito,48.33295009480758,45.10995762922095,51.74720039942258,false
OASIS1793,Bedaquiline (fumarate),Nuclei_RNA,45.951837059159686,41.05915953024348,51.355620325456826,false
OASIS441,Etofenprox,Cytoplasm_AreaShape,72.20023255327408,62.10867485781377,83.61936246367172,true
OASIS1068,Regadenoson,Cytoplasm_RNA,0.27164364936372337,0.21203247549125692,0.3566828420381173,true
OASIS1355,Lapatinib,Cells_AGP,10.736800516346966,10.34551910438359,11.138147353214961,false
OASIS1355,Lapatinib,Cells_AreaShape,3.2505809212978996,3.191227938520958,3.3106455614566928,true
OASIS1355,Lapatinib,Cells_DNA,10.50000337831934,10.122308404096001,10.887721785487278,false
OASIS1355,Lapatinib,Cells_ER,27.67751404808751,27.161803584784003,28.19812410772736,false
OASIS1355,Lapatinib,Cells_Mito,22.63932528059178,22.115027339097868,23.150380399504964,false
OASIS1355,Lapatinib,Cells_RNA,18.835526997225543,17.20066862368968,20.327117748320738,false
OASIS1355,Lapatinib,Cytoplasm_AGP,20.28402392596854,18.14889363412553,22.536183829105422,false
OASIS1355,Lapatinib,Cytoplasm_AreaShape,31.11164623913146,30.419311000343995,31.808479306870005,false
OASIS1355,Lapatinib,Cytoplasm_DNA,7.475066354007521,7.099231769417671,7.864658865712291,false
OASIS1355,Lapatinib,Cytoplasm_ER,16.13804604602138,15.645401316892125,16.609888161227826,false
OASIS1355,Lapatinib,Cytoplasm_Mito,27.02328580833568,26.09264475869378,27.967339323826277,false
OASIS1355,Lapatinib,Cytoplasm_RNA,45.34762724650976,40.16984586161603,51.15333250310424,false
OASIS1355,Lapatinib,gmd,19.3231407783513,18.9076794018827,19.726609969049644,false
OASIS1355,Lapatinib,Nuclei_AGP,22.387355110765462,21.853797000694733,22.927726559741245,false
